Date,Price,Recommendation,Confidence,MarketContext,TradeGrade,Entry,StopLoss,Target1,Target2,Result,ExitPrice,PnL,RiskReward,HoldingDays
2021-05-24,15197.7,NO TRADE,59.48,UNKNOWN,D,15197.7,15197.7,15197.7,15197.7,PENDING,,0.0,0.0,0
2021-05-25,15208.45,NO TRADE,59.52,UNKNOWN,D,15208.45,15208.45,15208.45,15208.45,PENDING,,0.0,0.0,0
2021-05-26,15301.45,NO TRADE,59.55,UNKNOWN,D,15301.45,15301.45,15301.45,15301.45,PENDING,,0.0,0.0,0
2021-05-27,15337.85,NO TRADE,59.59,UNKNOWN,D,15337.85,15337.85,15337.85,15337.85,PENDING,,0.0,0.0,0
2021-05-28,15435.65,NO TRADE,59.62,UNKNOWN,D,15435.65,15435.65,15435.65,15435.65,PENDING,,0.0,0.0,0
2021-05-31,15582.8,NO TRADE,59.65,UNKNOWN,D,15582.8,15582.8,15582.8,15582.8,PENDING,,0.0,0.0,0
2021-06-01,15574.85,NO TRADE,59.69,UNKNOWN,D,15574.85,15574.85,15574.85,15574.85,PENDING,,0.0,0.0,0
2021-06-02,15576.2,NO TRADE,59.72,UNKNOWN,D,15576.2,15576.2,15576.2,15576.2,PENDING,,0.0,0.0,0
2021-06-03,15690.35,NO TRADE,59.75,UNKNOWN,D,15690.35,15690.35,15690.35,15690.35,PENDING,,0.0,0.0,0
2021-06-04,15670.25,NO TRADE,59.79,UNKNOWN,D,15670.25,15670.25,15670.25,15670.25,PENDING,,0.0,0.0,0
2021-06-07,15751.65,NO TRADE,59.82,UNKNOWN,D,15751.65,15751.65,15751.65,15751.65,PENDING,,0.0,0.0,0
2021-06-08,15740.1,NO TRADE,59.85,UNKNOWN,D,15740.1,15740.1,15740.1,15740.1,PENDING,,0.0,0.0,0
2021-06-09,15635.35,NO TRADE,59.88,UNKNOWN,D,15635.35,15635.35,15635.35,15635.35,PENDING,,0.0,0.0,0
2021-06-10,15737.75,NO TRADE,59.84,UNKNOWN,D,15737.75,15737.75,15737.75,15737.75,PENDING,,0.0,0.0,0
2021-06-11,15799.35,NO TRADE,59.79,UNKNOWN,D,15799.35,15799.35,15799.35,15799.35,PENDING,,0.0,0.0,0
2021-06-14,15811.85,NO TRADE,59.74,UNKNOWN,D,15811.85,15811.85,15811.85,15811.85,PENDING,,0.0,0.0,0
2021-06-15,15869.25,NO TRADE,59.69,UNKNOWN,D,15869.25,15869.25,15869.25,15869.25,PENDING,,0.0,0.0,0
2021-06-16,15767.55,NO TRADE,59.64,UNKNOWN,D,15767.55,15767.55,15767.55,15767.55,PENDING,,0.0,0.0,0
2021-06-17,15691.4,NO TRADE,59.67,UNKNOWN,D,15691.4,15691.4,15691.4,15691.4,PENDING,,0.0,0.0,0
2021-06-18,15683.35,NO TRADE,59.71,UNKNOWN,D,15683.35,15683.35,15683.35,15683.35,PENDING,,0.0,0.0,0
2021-06-21,15746.5,NO TRADE,59.74,UNKNOWN,D,15746.5,15746.5,15746.5,15746.5,PENDING,,0.0,0.0,0
2021-06-22,15772.75,NO TRADE,59.69,UNKNOWN,D,15772.75,15772.75,15772.75,15772.75,PENDING,,0.0,0.0,0
2021-06-23,15686.95,NO TRADE,59.72,UNKNOWN,D,15686.95,15686.95,15686.95,15686.95,PENDING,,0.0,0.0,0
2021-06-24,15790.45,NO TRADE,59.67,UNKNOWN,D,15790.45,15790.45,15790.45,15790.45,PENDING,,0.0,0.0,0
2021-06-25,15860.35,NO TRADE,59.62,UNKNOWN,D,15860.35,15860.35,15860.35,15860.35,PENDING,,0.0,0.0,0
2021-06-28,15814.7,NO TRADE,59.66,UNKNOWN,D,15814.7,15814.7,15814.7,15814.7,PENDING,,0.0,0.0,0
2021-06-29,15748.45,NO TRADE,59.69,UNKNOWN,D,15748.45,15748.45,15748.45,15748.45,PENDING,,0.0,0.0,0
2021-06-30,15721.5,NO TRADE,59.72,UNKNOWN,D,15721.5,15721.5,15721.5,15721.5,PENDING,,0.0,0.0,0
2021-07-01,15680.0,NO TRADE,59.76,UNKNOWN,D,15680.0,15680.0,15680.0,15680.0,PENDING,,0.0,0.0,0
2021-07-02,15722.2,NO TRADE,59.71,UNKNOWN,D,15722.2,15722.2,15722.2,15722.2,PENDING,,0.0,0.0,0
2021-07-05,15834.35,NO TRADE,59.66,UNKNOWN,D,15834.35,15834.35,15834.35,15834.35,PENDING,,0.0,0.0,0
2021-07-06,15818.25,NO TRADE,59.61,UNKNOWN,D,15818.25,15818.25,15818.25,15818.25,PENDING,,0.0,0.0,0
2021-07-07,15879.65,NO TRADE,59.56,UNKNOWN,D,15879.65,15879.65,15879.65,15879.65,PENDING,,0.0,0.0,0
2021-07-08,15727.9,NO TRADE,59.6,UNKNOWN,D,15727.9,15727.9,15727.9,15727.9,PENDING,,0.0,0.0,0
2021-07-09,15689.8,NO TRADE,59.63,UNKNOWN,D,15689.8,15689.8,15689.8,15689.8,PENDING,,0.0,0.0,0
2021-07-12,15692.6,NO TRADE,59.66,UNKNOWN,D,15692.6,15692.6,15692.6,15692.6,PENDING,,0.0,0.0,0
2021-07-13,15812.35,NO TRADE,59.61,UNKNOWN,D,15812.35,15812.35,15812.35,15812.35,PENDING,,0.0,0.0,0
2021-07-14,15853.95,NO TRADE,59.56,UNKNOWN,D,15853.95,15853.95,15853.95,15853.95,PENDING,,0.0,0.0,0
2021-07-15,15924.2,NO TRADE,59.52,UNKNOWN,D,15924.2,15924.2,15924.2,15924.2,PENDING,,0.0,0.0,0
2021-07-16,15923.4,NO TRADE,59.47,UNKNOWN,D,15923.4,15923.4,15923.4,15923.4,PENDING,,0.0,0.0,0
2021-07-19,15752.4,NO TRADE,59.42,UNKNOWN,D,15752.4,15752.4,15752.4,15752.4,PENDING,,0.0,0.0,0
2021-07-20,15632.1,NO TRADE,59.45,UNKNOWN,D,15632.1,15632.1,15632.1,15632.1,PENDING,,0.0,0.0,0
2021-07-22,15824.05,NO TRADE,59.41,UNKNOWN,D,15824.05,15824.05,15824.05,15824.05,PENDING,,0.0,0.0,0
2021-07-23,15856.05,NO TRADE,59.36,UNKNOWN,D,15856.05,15856.05,15856.05,15856.05,PENDING,,0.0,0.0,0
2021-07-26,15824.45,NO TRADE,59.39,UNKNOWN,D,15824.45,15824.45,15824.45,15824.45,PENDING,,0.0,0.0,0
2021-07-27,15746.45,NO TRADE,59.42,UNKNOWN,D,15746.45,15746.45,15746.45,15746.45,PENDING,,0.0,0.0,0
2021-07-28,15709.4,NO TRADE,59.46,UNKNOWN,D,15709.4,15709.4,15709.4,15709.4,PENDING,,0.0,0.0,0
2021-07-29,15778.45,NO TRADE,59.49,UNKNOWN,D,15778.45,15778.45,15778.45,15778.45,PENDING,,0.0,0.0,0
2021-07-30,15763.05,NO TRADE,59.52,UNKNOWN,D,15763.05,15763.05,15763.05,15763.05,PENDING,,0.0,0.0,0
2021-08-02,15885.15,NO TRADE,59.55,UNKNOWN,D,15885.15,15885.15,15885.15,15885.15,PENDING,,0.0,0.0,0
2021-08-03,16130.75,NO TRADE,59.58,UNKNOWN,D,16130.75,16130.75,16130.75,16130.75,PENDING,,0.0,0.0,0
2021-08-04,16258.8,NO TRADE,59.62,UNKNOWN,D,16258.8,16258.8,16258.8,16258.8,PENDING,,0.0,0.0,0
2021-08-05,16294.6,NO TRADE,59.65,UNKNOWN,D,16294.6,16294.6,16294.6,16294.6,PENDING,,0.0,0.0,0
2021-08-06,16238.2,NO TRADE,59.68,UNKNOWN,D,16238.2,16238.2,16238.2,16238.2,PENDING,,0.0,0.0,0
2021-08-09,16258.25,NO TRADE,59.71,UNKNOWN,D,16258.25,16258.25,16258.25,16258.25,PENDING,,0.0,0.0,0
2021-08-10,16280.1,NO TRADE,59.75,UNKNOWN,D,16280.1,16280.1,16280.1,16280.1,PENDING,,0.0,0.0,0
2021-08-11,16282.25,NO TRADE,59.78,UNKNOWN,D,16282.25,16282.25,16282.25,16282.25,PENDING,,0.0,0.0,0
2021-08-12,16364.4,NO TRADE,59.81,UNKNOWN,D,16364.4,16364.4,16364.4,16364.4,PENDING,,0.0,0.0,0
2021-08-13,16529.1,NO TRADE,59.76,UNKNOWN,D,16529.1,16529.1,16529.1,16529.1,PENDING,,0.0,0.0,0
2021-08-16,16563.05,NO TRADE,59.79,UNKNOWN,D,16563.05,16563.05,16563.05,16563.05,PENDING,,0.0,0.0,0
2021-08-17,16614.6,NO TRADE,59.83,UNKNOWN,D,16614.6,16614.6,16614.6,16614.6,PENDING,,0.0,0.0,0
2021-08-18,16568.85,NO TRADE,59.86,UNKNOWN,D,16568.85,16568.85,16568.85,16568.85,PENDING,,0.0,0.0,0
2021-08-20,16450.5,NO TRADE,59.89,UNKNOWN,D,16450.5,16450.5,16450.5,16450.5,PENDING,,0.0,0.0,0
2021-08-23,16496.45,NO TRADE,59.92,UNKNOWN,D,16496.45,16496.45,16496.45,16496.45,PENDING,,0.0,0.0,0
2021-08-24,16624.6,NO TRADE,59.95,UNKNOWN,D,16624.6,16624.6,16624.6,16624.6,PENDING,,0.0,0.0,0
2021-08-25,16634.65,NO TRADE,59.98,UNKNOWN,D,16634.65,16634.65,16634.65,16634.65,PENDING,,0.0,0.0,0
2021-08-26,16636.9,NO TRADE,60.02,UNKNOWN,D,16636.9,16636.9,16636.9,16636.9,PENDING,,0.0,0.0,0
2021-08-27,16705.2,NO TRADE,60.05,UNKNOWN,D,16705.2,16705.2,16705.2,16705.2,PENDING,,0.0,0.0,0
2021-08-30,16931.05,NO TRADE,60.08,UNKNOWN,D,16931.05,16931.05,16931.05,16931.05,PENDING,,0.0,0.0,0
2021-08-31,17132.2,NO TRADE,60.11,UNKNOWN,D,17132.2,17132.2,17132.2,17132.2,PENDING,,0.0,0.0,0
2021-09-01,17076.25,NO TRADE,60.14,UNKNOWN,D,17076.25,17076.25,17076.25,17076.25,PENDING,,0.0,0.0,0
2021-09-02,17234.15,NO TRADE,60.17,UNKNOWN,D,17234.15,17234.15,17234.15,17234.15,PENDING,,0.0,0.0,0
2021-09-03,17323.6,NO TRADE,60.2,UNKNOWN,D,17323.6,17323.6,17323.6,17323.6,PENDING,,0.0,0.0,0
2021-09-06,17377.8,NO TRADE,60.24,UNKNOWN,D,17377.8,17377.8,17377.8,17377.8,PENDING,,0.0,0.0,0
2021-09-07,17362.1,NO TRADE,60.27,UNKNOWN,D,17362.1,17362.1,17362.1,17362.1,PENDING,,0.0,0.0,0
2021-09-08,17353.5,NO TRADE,60.3,UNKNOWN,D,17353.5,17353.5,17353.5,17353.5,PENDING,,0.0,0.0,0
2021-09-09,17369.25,NO TRADE,60.33,UNKNOWN,D,17369.25,17369.25,17369.25,17369.25,PENDING,,0.0,0.0,0
2021-09-13,17355.3,NO TRADE,60.36,UNKNOWN,D,17355.3,17355.3,17355.3,17355.3,PENDING,,0.0,0.0,0
2021-09-14,17380.0,NO TRADE,60.39,UNKNOWN,D,17380.0,17380.0,17380.0,17380.0,PENDING,,0.0,0.0,0
2021-09-15,17519.45,NO TRADE,60.42,UNKNOWN,D,17519.45,17519.45,17519.45,17519.45,PENDING,,0.0,0.0,0
2021-09-16,17629.5,NO TRADE,60.45,UNKNOWN,D,17629.5,17629.5,17629.5,17629.5,PENDING,,0.0,0.0,0
2021-09-17,17585.15,NO TRADE,60.48,UNKNOWN,D,17585.15,17585.15,17585.15,17585.15,PENDING,,0.0,0.0,0
2021-09-20,17396.9,NO TRADE,60.51,UNKNOWN,D,17396.9,17396.9,17396.9,17396.9,PENDING,,0.0,0.0,0
2021-09-21,17562.0,NO TRADE,60.54,UNKNOWN,D,17562.0,17562.0,17562.0,17562.0,PENDING,,0.0,0.0,0
2021-09-22,17546.65,NO TRADE,60.58,UNKNOWN,D,17546.65,17546.65,17546.65,17546.65,PENDING,,0.0,0.0,0
2021-09-23,17822.95,NO TRADE,60.53,UNKNOWN,D,17822.95,17822.95,17822.95,17822.95,PENDING,,0.0,0.0,0
2021-09-24,17853.2,NO TRADE,60.48,UNKNOWN,D,17853.2,17853.2,17853.2,17853.2,PENDING,,0.0,0.0,0
2021-09-27,17855.1,NO TRADE,60.43,UNKNOWN,D,17855.1,17855.1,17855.1,17855.1,PENDING,,0.0,0.0,0
2021-09-28,17748.6,NO TRADE,60.47,UNKNOWN,D,17748.6,17748.6,17748.6,17748.6,PENDING,,0.0,0.0,0
2021-09-29,17711.3,NO TRADE,60.42,UNKNOWN,D,17711.3,17711.3,17711.3,17711.3,PENDING,,0.0,0.0,0
2021-09-30,17618.15,NO TRADE,60.45,UNKNOWN,D,17618.15,17618.15,17618.15,17618.15,PENDING,,0.0,0.0,0
2021-10-01,17532.05,NO TRADE,60.48,UNKNOWN,D,17532.05,17532.05,17532.05,17532.05,PENDING,,0.0,0.0,0
2021-10-04,17691.25,NO TRADE,60.51,UNKNOWN,D,17691.25,17691.25,17691.25,17691.25,PENDING,,0.0,0.0,0
2021-10-05,17822.3,NO TRADE,60.54,UNKNOWN,D,17822.3,17822.3,17822.3,17822.3,PENDING,,0.0,0.0,0
2021-10-06,17646.0,NO TRADE,60.57,UNKNOWN,D,17646.0,17646.0,17646.0,17646.0,PENDING,,0.0,0.0,0
2021-10-07,17790.35,NO TRADE,60.6,UNKNOWN,D,17790.35,17790.35,17790.35,17790.35,PENDING,,0.0,0.0,0
2021-10-08,17895.2,NO TRADE,60.63,UNKNOWN,D,17895.2,17895.2,17895.2,17895.2,PENDING,,0.0,0.0,0
2021-10-11,17945.95,NO TRADE,60.66,UNKNOWN,D,17945.95,17945.95,17945.95,17945.95,PENDING,,0.0,0.0,0
2021-10-12,17991.95,NO TRADE,60.69,UNKNOWN,D,17991.95,17991.95,17991.95,17991.95,PENDING,,0.0,0.0,0
2021-10-13,18161.75,NO TRADE,60.72,UNKNOWN,D,18161.75,18161.75,18161.75,18161.75,PENDING,,0.0,0.0,0
2021-10-14,18338.55,NO TRADE,60.68,UNKNOWN,D,18338.55,18338.55,18338.55,18338.55,PENDING,,0.0,0.0,0
2021-10-18,18477.05,NO TRADE,60.63,UNKNOWN,D,18477.05,18477.05,18477.05,18477.05,PENDING,,0.0,0.0,0
2021-10-19,18418.75,NO TRADE,60.58,UNKNOWN,D,18418.75,18418.75,18418.75,18418.75,PENDING,,0.0,0.0,0
2021-10-20,18266.6,NO TRADE,60.54,UNKNOWN,D,18266.6,18266.6,18266.6,18266.6,PENDING,,0.0,0.0,0
2021-10-21,18178.1,NO TRADE,60.49,UNKNOWN,D,18178.1,18178.1,18178.1,18178.1,PENDING,,0.0,0.0,0
2021-10-22,18114.9,NO TRADE,60.44,UNKNOWN,D,18114.9,18114.9,18114.9,18114.9,PENDING,,0.0,0.0,0
2021-10-25,18125.4,NO TRADE,60.4,UNKNOWN,D,18125.4,18125.4,18125.4,18125.4,PENDING,,0.0,0.0,0
2021-10-26,18268.4,NO TRADE,60.35,UNKNOWN,D,18268.4,18268.4,18268.4,18268.4,PENDING,,0.0,0.0,0
2021-10-27,18210.95,NO TRADE,60.31,UNKNOWN,D,18210.95,18210.95,18210.95,18210.95,PENDING,,0.0,0.0,0
2021-10-28,17857.25,NO TRADE,60.34,UNKNOWN,D,17857.25,17857.25,17857.25,17857.25,PENDING,,0.0,0.0,0
2021-10-29,17671.65,NO TRADE,60.37,UNKNOWN,D,17671.65,17671.65,17671.65,17671.65,PENDING,,0.0,0.0,0
2021-11-01,17929.65,NO TRADE,60.4,UNKNOWN,D,17929.65,17929.65,17929.65,17929.65,PENDING,,0.0,0.0,0
2021-11-02,17888.95,NO TRADE,60.43,UNKNOWN,D,17888.95,17888.95,17888.95,17888.95,PENDING,,0.0,0.0,0
2021-11-03,17829.2,NO TRADE,60.46,UNKNOWN,D,17829.2,17829.2,17829.2,17829.2,PENDING,,0.0,0.0,0
2021-11-04,17916.8,NO TRADE,60.49,UNKNOWN,D,17916.8,17916.8,17916.8,17916.8,PENDING,,0.0,0.0,0
2021-11-08,18068.55,NO TRADE,60.52,UNKNOWN,D,18068.55,18068.55,18068.55,18068.55,PENDING,,0.0,0.0,0
2021-11-09,18044.25,NO TRADE,60.47,UNKNOWN,D,18044.25,18044.25,18044.25,18044.25,PENDING,,0.0,0.0,0
2021-11-10,18017.2,NO TRADE,60.42,UNKNOWN,D,18017.2,18017.2,18017.2,18017.2,PENDING,,0.0,0.0,0
2021-11-11,17873.6,NO TRADE,60.38,UNKNOWN,D,17873.6,17873.6,17873.6,17873.6,PENDING,,0.0,0.0,0
2021-11-12,18102.75,NO TRADE,60.33,UNKNOWN,D,18102.75,18102.75,18102.75,18102.75,PENDING,,0.0,0.0,0
2021-11-15,18109.45,NO TRADE,60.29,UNKNOWN,D,18109.45,18109.45,18109.45,18109.45,PENDING,,0.0,0.0,0
2021-11-16,17999.2,NO TRADE,60.24,UNKNOWN,D,17999.2,17999.2,17999.2,17999.2,PENDING,,0.0,0.0,0
2021-11-17,17898.65,NO TRADE,60.2,UNKNOWN,D,17898.65,17898.65,17898.65,17898.65,PENDING,,0.0,0.0,0
2021-11-18,17764.8,NO TRADE,60.15,UNKNOWN,D,17764.8,17764.8,17764.8,17764.8,PENDING,,0.0,0.0,0
2021-11-22,17416.55,NO TRADE,60.11,UNKNOWN,D,17416.55,17416.55,17416.55,17416.55,PENDING,,0.0,0.0,0
2021-11-23,17503.35,NO TRADE,60.06,UNKNOWN,D,17503.35,17503.35,17503.35,17503.35,PENDING,,0.0,0.0,0
2021-11-24,17415.05,NO TRADE,60.02,UNKNOWN,D,17415.05,17415.05,17415.05,17415.05,PENDING,,0.0,0.0,0
2021-11-25,17536.25,NO TRADE,59.97,UNKNOWN,D,17536.25,17536.25,17536.25,17536.25,PENDING,,0.0,0.0,0
2021-11-26,17026.45,NO TRADE,60.0,UNKNOWN,D,17026.45,17026.45,17026.45,17026.45,PENDING,,0.0,0.0,0
2021-11-29,17053.95,NO TRADE,59.95,UNKNOWN,D,17053.95,17053.95,17053.95,17053.95,PENDING,,0.0,0.0,0
2021-11-30,16983.2,NO TRADE,59.98,UNKNOWN,D,16983.2,16983.2,16983.2,16983.2,PENDING,,0.0,0.0,0
2021-12-01,17166.9,NO TRADE,60.02,UNKNOWN,D,17166.9,17166.9,17166.9,17166.9,PENDING,,0.0,0.0,0
2021-12-02,17401.65,NO TRADE,60.04,UNKNOWN,D,17401.65,17401.65,17401.65,17401.65,PENDING,,0.0,0.0,0
2021-12-03,17196.7,NO TRADE,60.07,UNKNOWN,D,17196.7,17196.7,17196.7,17196.7,PENDING,,0.0,0.0,0
2021-12-06,16912.25,NO TRADE,60.1,UNKNOWN,D,16912.25,16912.25,16912.25,16912.25,PENDING,,0.0,0.0,0
2021-12-07,17176.7,NO TRADE,60.13,UNKNOWN,D,17176.7,17176.7,17176.7,17176.7,PENDING,,0.0,0.0,0
2021-12-08,17469.75,NO TRADE,60.09,UNKNOWN,D,17469.75,17469.75,17469.75,17469.75,PENDING,,0.0,0.0,0
2021-12-09,17516.85,NO TRADE,60.04,UNKNOWN,D,17516.85,17516.85,17516.85,17516.85,PENDING,,0.0,0.0,0
2021-12-10,17511.3,NO TRADE,60.0,UNKNOWN,D,17511.3,17511.3,17511.3,17511.3,PENDING,,0.0,0.0,0
2021-12-13,17368.25,NO TRADE,59.96,UNKNOWN,D,17368.25,17368.25,17368.25,17368.25,PENDING,,0.0,0.0,0
2021-12-14,17324.9,NO TRADE,59.91,UNKNOWN,D,17324.9,17324.9,17324.9,17324.9,PENDING,,0.0,0.0,0
2021-12-15,17221.4,NO TRADE,59.87,UNKNOWN,D,17221.4,17221.4,17221.4,17221.4,PENDING,,0.0,0.0,0
2021-12-16,17248.4,NO TRADE,59.82,UNKNOWN,D,17248.4,17248.4,17248.4,17248.4,PENDING,,0.0,0.0,0
2021-12-17,16985.2,NO TRADE,59.85,UNKNOWN,D,16985.2,16985.2,16985.2,16985.2,PENDING,,0.0,0.0,0
2021-12-20,16614.2,NO TRADE,59.88,UNKNOWN,D,16614.2,16614.2,16614.2,16614.2,PENDING,,0.0,0.0,0
2021-12-21,16770.85,NO TRADE,59.91,UNKNOWN,D,16770.85,16770.85,16770.85,16770.85,PENDING,,0.0,0.0,0
2021-12-22,16955.45,NO TRADE,59.94,UNKNOWN,D,16955.45,16955.45,16955.45,16955.45,PENDING,,0.0,0.0,0
2021-12-23,17072.6,NO TRADE,59.97,UNKNOWN,D,17072.6,17072.6,17072.6,17072.6,PENDING,,0.0,0.0,0
2021-12-24,17003.75,NO TRADE,60.0,UNKNOWN,D,17003.75,17003.75,17003.75,17003.75,PENDING,,0.0,0.0,0
2021-12-27,17086.25,NO TRADE,60.03,UNKNOWN,D,17086.25,17086.25,17086.25,17086.25,PENDING,,0.0,0.0,0
2021-12-28,17233.25,NO TRADE,60.06,UNKNOWN,D,17233.25,17233.25,17233.25,17233.25,PENDING,,0.0,0.0,0
2021-12-29,17213.6,NO TRADE,60.09,UNKNOWN,D,17213.6,17213.6,17213.6,17213.6,PENDING,,0.0,0.0,0
2021-12-30,17203.95,NO TRADE,60.12,UNKNOWN,D,17203.95,17203.95,17203.95,17203.95,PENDING,,0.0,0.0,0
2021-12-31,17354.05,NO TRADE,60.15,UNKNOWN,D,17354.05,17354.05,17354.05,17354.05,PENDING,,0.0,0.0,0
2022-01-03,17625.7,NO TRADE,60.18,UNKNOWN,D,17625.7,17625.7,17625.7,17625.7,PENDING,,0.0,0.0,0
2022-01-04,17805.25,NO TRADE,60.21,UNKNOWN,D,17805.25,17805.25,17805.25,17805.25,PENDING,,0.0,0.0,0
2022-01-05,17925.25,NO TRADE,60.24,UNKNOWN,D,17925.25,17925.25,17925.25,17925.25,PENDING,,0.0,0.0,0
2022-01-06,17745.9,NO TRADE,60.26,UNKNOWN,D,17745.9,17745.9,17745.9,17745.9,PENDING,,0.0,0.0,0
2022-01-07,17812.7,NO TRADE,60.29,UNKNOWN,D,17812.7,17812.7,17812.7,17812.7,PENDING,,0.0,0.0,0
2022-01-10,18003.3,NO TRADE,60.32,UNKNOWN,D,18003.3,18003.3,18003.3,18003.3,PENDING,,0.0,0.0,0
2022-01-11,18055.75,NO TRADE,60.35,UNKNOWN,D,18055.75,18055.75,18055.75,18055.75,PENDING,,0.0,0.0,0
2022-01-12,18212.35,NO TRADE,60.31,UNKNOWN,D,18212.35,18212.35,18212.35,18212.35,PENDING,,0.0,0.0,0
2022-01-13,18257.8,NO TRADE,60.26,UNKNOWN,D,18257.8,18257.8,18257.8,18257.8,PENDING,,0.0,0.0,0
2022-01-14,18255.75,NO TRADE,60.22,UNKNOWN,D,18255.75,18255.75,18255.75,18255.75,PENDING,,0.0,0.0,0
2022-01-17,18308.1,NO TRADE,60.18,UNKNOWN,D,18308.1,18308.1,18308.1,18308.1,PENDING,,0.0,0.0,0
2022-01-18,18113.05,NO TRADE,60.13,UNKNOWN,D,18113.05,18113.05,18113.05,18113.05,PENDING,,0.0,0.0,0
2022-01-19,17938.4,NO TRADE,60.09,UNKNOWN,D,17938.4,17938.4,17938.4,17938.4,PENDING,,0.0,0.0,0
2022-01-20,17757.0,NO TRADE,60.04,UNKNOWN,D,17757.0,17757.0,17757.0,17757.0,PENDING,,0.0,0.0,0
2022-01-21,17617.15,NO TRADE,60.0,UNKNOWN,D,17617.15,17617.15,17617.15,17617.15,PENDING,,0.0,0.0,0
2022-01-24,17149.1,NO TRADE,60.03,UNKNOWN,D,17149.1,17149.1,17149.1,17149.1,PENDING,,0.0,0.0,0
2022-01-25,17277.95,NO TRADE,60.06,UNKNOWN,D,17277.95,17277.95,17277.95,17277.95,PENDING,,0.0,0.0,0
2022-01-27,17110.15,NO TRADE,60.09,UNKNOWN,D,17110.15,17110.15,17110.15,17110.15,PENDING,,0.0,0.0,0
2022-01-28,17101.95,NO TRADE,60.12,UNKNOWN,D,17101.95,17101.95,17101.95,17101.95,PENDING,,0.0,0.0,0
2022-01-31,17339.85,NO TRADE,60.07,UNKNOWN,D,17339.85,17339.85,17339.85,17339.85,PENDING,,0.0,0.0,0
2022-02-01,17576.85,NO TRADE,60.03,UNKNOWN,D,17576.85,17576.85,17576.85,17576.85,PENDING,,0.0,0.0,0
2022-02-02,17780.0,NO TRADE,59.99,UNKNOWN,D,17780.0,17780.0,17780.0,17780.0,PENDING,,0.0,0.0,0
2022-02-03,17560.2,NO TRADE,60.01,UNKNOWN,D,17560.2,17560.2,17560.2,17560.2,PENDING,,0.0,0.0,0
2022-02-04,17516.3,NO TRADE,59.97,UNKNOWN,D,17516.3,17516.3,17516.3,17516.3,PENDING,,0.0,0.0,0
2022-02-07,17213.6,NO TRADE,59.93,UNKNOWN,D,17213.6,17213.6,17213.6,17213.6,PENDING,,0.0,0.0,0
2022-02-08,17266.75,NO TRADE,59.96,UNKNOWN,D,17266.75,17266.75,17266.75,17266.75,PENDING,,0.0,0.0,0
2022-02-09,17463.8,NO TRADE,59.91,UNKNOWN,D,17463.8,17463.8,17463.8,17463.8,PENDING,,0.0,0.0,0
2022-02-10,17605.85,NO TRADE,59.87,UNKNOWN,D,17605.85,17605.85,17605.85,17605.85,PENDING,,0.0,0.0,0
2022-02-11,17374.75,NO TRADE,59.83,UNKNOWN,D,17374.75,17374.75,17374.75,17374.75,PENDING,,0.0,0.0,0
2022-02-14,16842.8,NO TRADE,59.86,UNKNOWN,D,16842.8,16842.8,16842.8,16842.8,PENDING,,0.0,0.0,0
2022-02-15,17352.45,NO TRADE,59.81,UNKNOWN,D,17352.45,17352.45,17352.45,17352.45,PENDING,,0.0,0.0,0
2022-02-16,17322.2,NO TRADE,59.77,UNKNOWN,D,17322.2,17322.2,17322.2,17322.2,PENDING,,0.0,0.0,0
2022-02-17,17304.6,NO TRADE,59.73,UNKNOWN,D,17304.6,17304.6,17304.6,17304.6,PENDING,,0.0,0.0,0
2022-02-18,17276.3,NO TRADE,59.68,UNKNOWN,D,17276.3,17276.3,17276.3,17276.3,PENDING,,0.0,0.0,0
2022-02-21,17206.65,NO TRADE,59.64,UNKNOWN,D,17206.65,17206.65,17206.65,17206.65,PENDING,,0.0,0.0,0
2022-02-22,17092.2,NO TRADE,59.6,UNKNOWN,D,17092.2,17092.2,17092.2,17092.2,PENDING,,0.0,0.0,0
2022-02-23,17063.25,NO TRADE,59.55,UNKNOWN,D,17063.25,17063.25,17063.25,17063.25,PENDING,,0.0,0.0,0
2022-02-24,16247.95,NO TRADE,59.51,UNKNOWN,D,16247.95,16247.95,16247.95,16247.95,PENDING,,0.0,0.0,0
2022-02-25,16658.4,NO TRADE,59.47,UNKNOWN,D,16658.4,16658.4,16658.4,16658.4,PENDING,,0.0,0.0,0
2022-02-28,16793.9,NO TRADE,59.43,UNKNOWN,D,16793.9,16793.9,16793.9,16793.9,PENDING,,0.0,0.0,0
2022-03-02,16605.95,NO TRADE,59.38,UNKNOWN,D,16605.95,16605.95,16605.95,16605.95,PENDING,,0.0,0.0,0
2022-03-03,16498.05,NO TRADE,59.41,UNKNOWN,D,16498.05,16498.05,16498.05,16498.05,PENDING,,0.0,0.0,0
2022-03-04,16245.35,NO TRADE,59.44,UNKNOWN,D,16245.35,16245.35,16245.35,16245.35,PENDING,,0.0,0.0,0
2022-03-07,15863.15,NO TRADE,59.47,UNKNOWN,D,15863.15,15863.15,15863.15,15863.15,PENDING,,0.0,0.0,0
2022-03-08,16013.45,NO TRADE,59.5,UNKNOWN,D,16013.45,16013.45,16013.45,16013.45,PENDING,,0.0,0.0,0
2022-03-09,16345.35,NO TRADE,59.53,UNKNOWN,D,16345.35,16345.35,16345.35,16345.35,PENDING,,0.0,0.0,0
2022-03-10,16594.9,NO TRADE,59.56,UNKNOWN,D,16594.9,16594.9,16594.9,16594.9,PENDING,,0.0,0.0,0
